# MOD=16QAM SNR=12
# tx_real  tx_imag  rx_real  rx_imag
0.948683 0.948683 0.909586 0.931967
-0.948683 -0.948683 -1.105772 -0.764600
0.316228 0.316228 0.305514 0.480320
0.316228 0.316228 0.253596 0.105457
0.316228 0.316228 0.220324 0.281398
-0.948683 -0.948683 -0.812256 -0.824244
-0.316228 -0.316228 -0.227710 -0.399576
0.948683 -0.948683 0.746396 -0.741982
0.316228 0.948683 0.600274 1.169364
-0.948683 -0.948683 -1.039688 -0.965373
-0.948683 -0.948683 -0.764330 -0.796092
-0.948683 -0.948683 -0.931632 -1.542245
-0.316228 -0.316228 -0.256551 -0.599927
0.948683 -0.948683 1.011212 -0.811019
-0.948683 -0.316228 -1.276276 -0.452261
0.948683 0.948683 1.067607 1.023506
-0.316228 0.316228 -0.369828 0.349025
-0.948683 -0.948683 -0.765545 -0.958041
-0.316228 -0.316228 -0.390728 -0.388920
0.316228 0.316228 -0.042948 0.220396
-0.948683 -0.948683 -0.891213 -0.860496
-0.316228 -0.316228 -0.289642 -0.232474
0.948683 -0.948683 0.619189 -0.983385
0.316228 0.948683 0.406351 1.151324
-0.948683 -0.948683 -0.976068 -1.274262
-0.948683 -0.948683 -1.106605 -0.810901
-0.948683 -0.948683 -0.983252 -0.893732
-0.948683 -0.948683 -1.190803 -0.738304
-0.316228 0.316228 -0.363355 0.346850
0.316228 0.948683 0.259281 1.256923
-0.316228 -0.316228 -0.524438 -0.523309
0.948683 -0.948683 0.722959 -1.004874
-0.948683 -0.948683 -0.813606 -0.989903
-0.948683 -0.948683 -0.897232 -0.830871
-0.316228 0.316228 -0.291645 0.491922
-0.948683 -0.948683 -1.039525 -1.113834
-0.316228 -0.316228 -0.392446 -0.620117
0.316228 0.316228 0.523127 0.239489
-0.948683 -0.948683 -1.018587 -1.198033
-0.948683 -0.948683 -1.252627 -0.931988
-0.948683 -0.948683 -1.023569 -1.190378
-0.948683 -0.948683 -0.863829 -0.680869
-0.316228 -0.316228 -0.247826 -0.216475
0.948683 -0.948683 1.199694 -1.243312
-0.948683 -0.948683 -0.921346 -0.796284
-0.316228 -0.316228 -0.081925 -0.387782
0.316228 0.316228 0.039965 0.507076
0.316228 0.316228 0.081144 0.105389
0.948683 0.948683 0.736769 0.947112
-0.316228 0.316228 -0.296619 0.046881
0.316228 0.948683 -0.190702 1.217261
-0.948683 -0.948683 -0.919473 -1.131440
-0.316228 0.316228 -0.228846 0.267831
0.316228 0.948683 0.622394 1.130315
-0.316228 -0.316228 -0.210833 -0.531614
0.316228 0.316228 0.374005 0.486868
-0.948683 -0.316228 -0.710755 -0.167767
0.948683 0.948683 0.995443 0.867462
-0.316228 0.316228 -0.380167 0.217646
0.316228 0.316228 0.382574 0.198225
0.316228 0.316228 0.384243 0.375635
0.948683 -0.948683 1.079339 -0.958701
0.316228 0.948683 0.221538 1.094898
-0.316228 -0.316228 -0.237682 -0.299965
0.948683 -0.948683 0.743218 -0.813661
0.316228 0.316228 0.570409 0.308643
0.316228 0.316228 0.184883 0.538747
0.316228 0.316228 0.302209 0.454482
0.316228 0.316228 0.508703 0.314143
0.948683 0.948683 0.748593 0.957130
-0.316228 0.316228 -0.121261 0.111387
0.316228 0.948683 0.640553 1.205173
-0.316228 -0.316228 -0.481669 -0.266529
0.948683 -0.948683 0.832990 -0.722421
0.316228 0.316228 0.402711 0.148207
0.316228 0.316228 0.315430 0.094747
0.316228 0.316228 0.468533 0.009292
0.316228 0.316228 0.048111 0.363828
0.948683 0.948683 0.888687 1.214701
-0.948683 -0.948683 -0.904916 -0.779821
0.316228 0.948683 0.401783 0.888879
-0.316228 -0.316228 -0.289972 -0.224696
0.316228 0.316228 0.285155 0.274961
0.316228 0.948683 0.153778 0.697232
-0.948683 -0.948683 -0.921787 -0.972170
-0.316228 0.316228 -0.540648 0.261259
-0.948683 -0.316228 -0.800928 -0.407418
0.316228 0.316228 0.343511 0.307721
0.948683 -0.948683 0.880100 -0.581206
0.316228 0.316228 0.095214 0.088391
0.316228 0.316228 0.468142 0.233015
0.948683 -0.948683 1.240489 -1.146625
-0.948683 -0.948683 -0.689985 -1.073130
-0.316228 -0.316228 -0.242415 -0.550466
0.948683 -0.948683 0.811065 -1.360276
0.316228 0.948683 0.462840 0.813677
-0.948683 -0.948683 -0.698691 -0.817633
-0.948683 -0.948683 -0.861178 -0.822290
0.316228 0.316228 0.104700 0.042516
0.316228 0.316228 0.562427 0.611000
0.948683 -0.948683 1.113638 -0.578171
0.316228 0.316228 0.205517 0.144780
0.316228 0.316228 0.169547 0.544202
0.948683 -0.948683 0.845233 -0.968821
0.316228 0.948683 0.315798 0.927000
-0.316228 -0.316228 -0.407118 -0.209536
0.316228 0.316228 -0.025073 0.449781
0.316228 0.316228 0.172305 0.062140
0.316228 0.316228 0.000852 0.220438
0.948683 -0.948683 1.432059 -0.811856
0.316228 0.948683 0.024197 0.859684
-0.316228 -0.316228 -0.541149 -0.135551
0.316228 0.316228 0.299654 0.070204
-0.948683 -0.316228 -0.952531 -0.132341
0.316228 0.316228 0.360693 0.214769
0.316228 0.316228 -0.204573 0.344457
0.316228 0.948683 0.158199 1.521078
-0.948683 -0.948683 -0.873210 -0.972642
-0.316228 0.316228 -0.415725 0.316881
-0.948683 -0.948683 -0.894505 -1.174605
-0.316228 -0.316228 -0.200953 -0.145619
0.316228 0.316228 0.502083 0.528982
0.316228 0.316228 0.321416 0.575158
0.316228 0.316228 0.579745 0.252293
0.948683 -0.948683 1.063371 -1.284804
0.316228 0.316228 0.044295 0.304489
0.948683 0.948683 1.008083 1.072178
-0.948683 -0.948683 -0.828343 -0.952711
-0.948683 -0.316228 -0.817198 -0.310937
0.948683 0.948683 0.866147 1.049450
-0.316228 0.316228 -0.111033 0.362204
0.316228 0.948683 0.627094 0.844265
-0.316228 -0.316228 -0.387142 -0.189783
0.316228 0.316228 0.540808 0.136409
0.316228 0.948683 0.220650 0.941925
-0.948683 -0.948683 -1.110736 -0.629314
-0.948683 -0.948683 -0.761775 -0.761172
0.316228 0.948683 0.371083 1.255458
-0.316228 -0.316228 -0.029028 -0.367018
0.948683 0.948683 1.102264 1.080582
0.316228 -0.948683 0.334954 -1.328488
-0.316228 -0.316228 -0.400622 -0.160576
0.316228 0.948683 0.143331 1.132706
-0.316228 -0.316228 -0.434880 -0.148705
-0.948683 0.316228 -0.776828 0.177014
-0.948683 0.948683 -0.840284 0.985222
-0.948683 0.316228 -1.061136 0.530133
-0.316228 0.316228 -0.276535 0.144869
0.948683 -0.948683 0.943445 -1.011627
-0.316228 -0.948683 -0.220716 -0.902392
-0.948683 0.948683 -1.239866 0.932893
-0.948683 -0.948683 -0.730128 -1.180702
0.316228 0.316228 0.430707 0.595720
-0.948683 -0.948683 -1.062198 -1.268933
0.316228 0.948683 0.302630 0.852786
0.316228 -0.316228 0.428315 0.005599
0.948683 0.948683 0.964392 1.213989
-0.316228 0.948683 -0.326072 0.711147
-0.948683 0.948683 -0.722206 1.002065
-0.948683 0.948683 -1.065131 0.945566
-0.948683 -0.948683 -0.683467 -1.010458
-0.316228 -0.948683 -0.482997 -1.038818
0.316228 0.948683 0.254189 0.814778
-0.316228 -0.316228 -0.101078 -0.002459
0.948683 -0.316228 1.005389 -0.187378
0.316228 0.948683 0.358639 0.968835
0.316228 -0.316228 0.223372 -0.109500
0.316228 0.948683 0.718457 0.989958
0.316228 0.316228 0.383604 0.084054
0.316228 -0.948683 0.266687 -1.119461
-0.316228 -0.316228 -0.354120 -0.193247
-0.316228 0.316228 -0.403697 -0.039096
-0.948683 -0.316228 -1.041638 -0.135724
-0.316228 -0.948683 -0.335327 -1.174381
0.316228 0.948683 0.376283 0.823661
0.948683 -0.316228 0.984395 -0.401233
-0.316228 0.316228 -0.504330 0.560126
-0.948683 0.316228 -1.209805 0.333267
0.316228 -0.316228 0.487891 -0.389063
0.948683 -0.316228 0.696476 -0.414784
0.316228 -0.316228 0.155852 -0.356778
0.948683 -0.948683 0.928111 -0.651179
0.316228 0.948683 0.499592 0.907081
0.948683 0.316228 1.018358 0.304063
-0.948683 -0.948683 -1.249479 -0.964554
0.948683 -0.948683 1.115246 -0.901947
0.948683 -0.316228 1.201826 -0.365446
0.948683 0.948683 0.849415 1.001615
0.948683 -0.316228 0.975292 -0.694456
-0.316228 -0.316228 0.006027 -0.155792
-0.316228 -0.948683 -0.282888 -0.545835
0.948683 -0.948683 0.926753 -1.102950
0.948683 0.316228 0.723570 0.280316
-0.948683 -0.316228 -0.940452 -0.312544
-0.316228 0.316228 -0.587248 0.490837
-0.948683 0.948683 -0.932442 0.841582
0.316228 0.948683 0.426609 0.892876
0.948683 0.316228 0.900744 0.091421
-0.316228 -0.948683 -0.271797 -1.069077
-0.316228 0.316228 -0.446910 0.074148
-0.316228 0.948683 -0.458962 1.251754
0.316228 -0.316228 0.195271 -0.457509
0.316228 0.316228 0.434094 0.177196
-0.316228 -0.948683 -0.218373 -0.833492
0.948683 -0.948683 0.938426 -0.910002
-0.948683 0.948683 -0.597051 0.916250
-0.948683 0.948683 -1.081147 0.870420
-0.948683 0.316228 -0.808337 0.002762
-0.316228 -0.948683 0.096513 -1.056419
-0.316228 -0.948683 -0.235700 -0.949675
-0.948683 -0.316228 -1.117504 -0.225547
-0.316228 0.948683 -0.444964 0.624517
-0.316228 -0.948683 -0.257654 -1.245461
-0.948683 0.316228 -1.190614 0.181264
0.316228 0.316228 0.031068 0.314004
0.316228 -0.948683 0.232183 -0.655746
0.948683 -0.316228 0.973627 -0.079685
-0.948683 -0.316228 -0.709186 -0.609183
-0.316228 -0.316228 -0.318614 0.062183
0.316228 0.316228 0.119234 0.513787
0.948683 -0.948683 1.049419 -0.532458
0.316228 0.948683 0.611257 1.100586
0.316228 -0.948683 0.148926 -0.721728
0.316228 0.948683 0.098212 1.076502
0.316228 -0.316228 0.400753 -0.566102
0.948683 0.316228 0.808144 0.402289
0.316228 -0.948683 0.412349 -1.259594
0.316228 0.316228 0.346992 0.076468
-0.316228 -0.948683 -0.092595 -0.913718
-0.316228 0.316228 -0.249718 0.076735
-0.316228 0.948683 -0.362690 1.259332
0.316228 0.948683 0.285254 0.996253
-0.316228 0.316228 -0.224585 0.063836
-0.316228 -0.948683 -0.526340 -1.110423
-0.948683 -0.316228 -1.037709 0.044661
-0.316228 -0.316228 -0.426394 -0.276998
0.948683 -0.948683 1.032896 -0.907909
0.316228 0.316228 0.251302 0.390691
0.948683 0.948683 1.171151 0.764719
-0.948683 -0.316228 -0.908029 -0.680281
-0.948683 -0.948683 -0.978120 -0.825140
-0.316228 -0.316228 -0.155634 -0.330038
-0.948683 0.948683 -1.026586 0.651697
-0.316228 -0.948683 -0.784540 -0.944172
0.316228 0.316228 0.268466 0.052806
0.316228 0.948683 0.217723 0.790522
0.316228 0.316228 0.169491 0.287423
-0.316228 0.316228 -0.735003 0.388596
0.948683 -0.316228 0.605052 -0.265321
-0.948683 0.948683 -1.098295 1.048185
0.948683 0.316228 0.776506 0.250387
0.948683 -0.948683 0.763947 -0.995343
0.948683 0.948683 0.777598 0.731484
-0.948683 0.316228 -0.966111 0.154597
-0.948683 0.316228 -1.143195 0.159579
0.948683 0.948683 0.862078 0.828792
-0.316228 -0.316228 -0.602185 -0.131993
-0.316228 -0.948683 -0.308211 -0.912563
0.316228 -0.316228 0.410493 -0.647983
-0.316228 -0.316228 -0.323896 -0.487170
0.948683 -0.316228 1.179872 0.265982
-0.316228 0.948683 0.070208 0.812196
-0.316228 0.948683 -0.437047 1.500961
-0.948683 -0.316228 -0.838144 -0.256339
0.316228 0.948683 0.204241 1.003946
-0.316228 -0.316228 0.101874 -0.547048
0.948683 -0.948683 0.618447 -0.728249
-0.948683 0.316228 -0.969895 0.277479
-0.948683 0.316228 -1.029430 0.384614
-0.948683 0.316228 -1.189132 0.510864
-0.316228 -0.948683 -0.429776 -0.869751
0.316228 0.948683 0.274576 0.883088
-0.316228 -0.316228 0.139716 -0.519088
0.948683 0.948683 1.149874 0.891374
0.948683 0.316228 1.006094 0.498933
0.948683 -0.948683 0.814480 -0.718125
0.948683 0.316228 1.191655 0.116020
0.948683 0.316228 0.614720 0.158372
0.948683 -0.316228 0.928392 -0.194675
0.948683 -0.316228 1.173891 -0.305957
-0.316228 0.316228 -0.053016 0.286914
-0.316228 -0.948683 -0.567788 -0.829114
-0.948683 -0.948683 -1.024227 -0.854176
-0.316228 0.316228 -0.255150 0.392598
0.948683 0.316228 0.812341 0.362412
-0.316228 0.316228 -0.323348 0.407508
-0.316228 -0.316228 -0.174032 -0.053640
0.948683 -0.316228 0.908387 -0.445144
0.316228 0.948683 0.557096 0.933854
0.948683 -0.948683 0.593546 -1.093466
0.948683 -0.948683 0.626987 -1.292742
0.316228 -0.948683 0.551481 -0.938543
-0.316228 -0.948683 -0.525219 -0.809098
0.948683 0.948683 0.810211 1.157223
0.948683 0.316228 0.827815 0.081269
-0.948683 -0.316228 -0.873412 -0.442511
0.948683 -0.948683 0.879007 -0.703144
0.948683 -0.316228 1.065351 -0.262377
-0.948683 -0.948683 -0.948173 -0.687796
0.316228 0.948683 0.294796 0.891802
-0.316228 -0.948683 -0.329418 -0.942879
0.948683 0.316228 1.223157 -0.039899
0.948683 -0.948683 0.761619 -0.932330
-0.316228 0.316228 -0.246792 0.347638
-0.316228 -0.948683 -0.127838 -1.086586
0.316228 0.948683 0.726688 0.825769
0.948683 0.316228 0.753129 0.379322
0.948683 -0.948683 1.372080 -1.068220
-0.948683 -0.316228 -0.801801 -0.335640
0.948683 0.316228 0.803599 0.111122
0.316228 -0.948683 0.452771 -1.188580
0.316228 -0.316228 0.300064 -0.150329
-0.316228 0.948683 -0.788246 0.999146
-0.948683 -0.316228 -0.937009 -0.273223
0.316228 0.948683 0.004614 1.331220
-0.316228 -0.948683 -0.249554 -1.072275
0.948683 0.948683 0.939666 1.103661
0.948683 -0.316228 1.214791 -0.488087
-0.316228 0.948683 -0.412290 0.872915
-0.316228 0.948683 -0.122536 0.839178
-0.948683 -0.316228 -1.024335 -0.417981
-0.316228 0.316228 -0.331777 0.557347
-0.948683 0.316228 -1.126406 0.257446
0.948683 -0.316228 0.915111 -0.350852
0.316228 -0.316228 0.371525 -0.108778
-0.948683 0.316228 -1.173322 0.184236
-0.316228 0.316228 -0.321893 -0.099754
-0.316228 0.948683 -0.359018 1.008350
-0.316228 -0.948683 0.081418 -0.898084
0.316228 -0.948683 0.365231 -1.078586
0.316228 0.316228 0.273459 0.247560
-0.948683 0.316228 -0.841259 0.480182
0.948683 -0.948683 1.121090 -0.871842
0.948683 -0.316228 0.986902 -0.159297
-0.948683 0.316228 -1.052260 0.500800
0.316228 -0.948683 0.359074 -0.815361
-0.948683 -0.948683 -0.750693 -1.246640
0.948683 0.948683 0.606563 0.917666
-0.948683 0.316228 -0.800318 0.127720
-0.948683 -0.948683 -1.195711 -1.014144
0.316228 0.948683 0.351693 0.847534
0.948683 0.948683 1.169611 0.848667
-0.316228 0.316228 -0.114368 0.460566
0.316228 -0.316228 0.352596 -0.038812
-0.316228 -0.316228 -0.390613 -0.439788
0.948683 -0.948683 0.935627 -1.043135
-0.316228 0.316228 -0.153436 0.544368
-0.948683 0.948683 -0.774276 0.682408
0.316228 0.948683 0.184624 1.242321
0.316228 -0.316228 0.370850 -0.051494
-0.316228 0.948683 -0.306309 1.141860
-0.948683 -0.948683 -0.677429 -0.962909
0.316228 0.316228 0.438411 0.209072
-0.948683 0.316228 -1.164964 0.088146
0.948683 -0.316228 0.740719 -0.600908
-0.948683 0.316228 -1.340430 0.120915
-0.948683 0.948683 -1.216770 1.060173
-0.316228 0.948683 -0.299063 1.092503
-0.948683 -0.948683 -0.675424 -0.826722
0.948683 0.948683 1.063744 0.615860
0.948683 0.316228 1.176098 0.306673
0.948683 0.948683 0.880175 0.767286
-0.316228 -0.316228 -0.312791 -0.365001
0.948683 0.948683 1.070683 1.113611
0.948683 -0.948683 0.992138 -1.128975
0.316228 -0.316228 0.315348 -0.114759
0.316228 -0.316228 0.021950 -0.142961
0.316228 0.948683 0.630447 0.823195
-0.948683 -0.948683 -0.966671 -1.007930
0.948683 -0.948683 1.112356 -0.802673
-0.948683 0.316228 -0.781370 0.360362
-0.948683 -0.948683 -0.921658 -0.952519
-0.316228 -0.316228 -0.361825 -0.644766
0.316228 -0.948683 0.258608 -0.908323
0.948683 0.316228 0.747277 0.165415
-0.316228 -0.316228 -0.038934 -0.555772
-0.948683 -0.316228 -0.952581 -0.367094
-0.316228 0.948683 -0.164339 1.176197
0.316228 -0.948683 0.212356 -0.968254
-0.316228 -0.948683 -0.545120 -1.045100
0.316228 0.316228 0.376998 0.020220
-0.948683 0.948683 -0.700862 0.700970
0.948683 -0.948683 1.161064 -1.140860
-0.948683 0.316228 -0.994326 0.055839
0.948683 -0.316228 1.170047 -0.431226
0.948683 -0.316228 0.959786 -0.249375
0.316228 0.948683 0.360769 0.862728
-0.316228 -0.948683 -0.094971 -1.162231
-0.948683 0.948683 -1.033802 0.976398
-0.948683 -0.948683 -0.905509 -0.948066
0.948683 -0.948683 1.082660 -1.028732
-0.948683 0.316228 -1.064847 0.182388
0.948683 -0.316228 1.084960 -0.508203
0.948683 -0.948683 1.143411 -1.029206
0.316228 0.948683 0.247898 1.206566
0.948683 -0.948683 0.648222 -0.846534
0.948683 0.316228 0.802585 0.220130
0.948683 0.948683 1.048541 0.914286
0.316228 0.948683 0.430389 1.186453
0.948683 0.316228 0.651978 0.571069
0.948683 -0.948683 1.190008 -0.983473
-0.316228 0.316228 -0.326169 0.267434
0.948683 0.948683 1.011490 1.151201
-0.948683 -0.948683 -0.949166 -1.157713
-0.316228 0.316228 -0.525389 0.357716
0.316228 0.316228 -0.024209 0.506452
0.948683 -0.948683 0.689600 -1.043102
-0.316228 0.316228 -0.435973 0.303279
0.948683 0.948683 0.502055 1.040426
-0.316228 -0.316228 -0.314184 -0.415416
-0.316228 0.948683 -0.245617 0.908945
0.948683 0.948683 0.823367 1.219239
-0.948683 0.948683 -0.845325 0.900606
0.316228 0.948683 0.126023 0.779798
0.948683 0.316228 0.970565 0.598596
0.316228 0.316228 0.265969 0.669663
0.948683 -0.316228 1.199979 -0.236578
-0.316228 -0.948683 -0.441844 -0.942380
-0.316228 0.316228 -0.193462 0.336233
-0.316228 0.948683 -0.379846 0.753373
-0.948683 -0.316228 -0.841774 -0.457947
0.316228 0.316228 0.429534 0.280889
0.948683 -0.316228 0.966772 -0.160077
0.316228 0.316228 0.424804 0.419905
0.316228 0.316228 0.382481 -0.090071
0.948683 -0.948683 0.638334 -1.263521
0.948683 0.316228 0.993460 0.317327
0.948683 -0.948683 0.956867 -1.190117
-0.948683 -0.316228 -1.018161 -0.439410
-0.316228 -0.948683 -0.369062 -0.753502
-0.316228 -0.316228 -0.399675 -0.180491
0.948683 -0.948683 0.828555 -0.812065
-0.948683 -0.316228 -1.009800 -0.141384
0.316228 0.316228 0.217850 0.432599
-0.316228 0.316228 -0.103769 0.218477
0.316228 0.948683 0.210224 1.015338
-0.316228 -0.316228 -0.092463 -0.292470
-0.948683 -0.948683 -1.012714 -0.739599
0.316228 0.948683 0.485186 1.268145
-0.316228 -0.316228 -0.325158 -0.475735
-0.316228 0.316228 -0.098792 0.414399
-0.948683 -0.316228 -1.170738 -0.113809
0.948683 -0.948683 1.034850 -0.855244
0.316228 0.948683 0.370062 0.906466
0.948683 0.316228 1.070007 0.487749
0.316228 0.316228 0.084422 0.492578
0.948683 -0.948683 0.737244 -1.125540
-0.316228 -0.316228 -0.017723 -0.497890
0.948683 0.948683 0.809341 0.958109
-0.316228 0.948683 -0.333776 1.119754
0.316228 0.948683 0.231680 0.983919
-0.948683 0.948683 -1.120388 0.933583
-0.316228 0.948683 -0.291458 0.921660
0.948683 0.948683 1.229867 1.062543
-0.948683 -0.948683 -0.912267 -1.074999
-0.948683 -0.316228 -0.931036 0.038335
-0.316228 -0.948683 -0.115558 -0.946425
-0.316228 -0.316228 -0.385415 -0.279368
0.948683 -0.948683 1.136946 -1.021269
-0.948683 -0.316228 -0.637189 -0.515755
0.316228 0.316228 0.116926 0.495502
0.316228 0.316228 0.390971 0.279353
-0.316228 -0.948683 -0.001045 -1.039940
-0.316228 0.316228 -0.174547 0.631146
-0.316228 0.316228 -0.160408 0.125767
-0.948683 -0.316228 -1.014541 -0.307006
0.316228 -0.316228 0.521500 -0.446220
0.948683 -0.948683 0.990709 -0.931383
-0.316228 -0.948683 -0.365128 -1.096556
-0.316228 -0.316228 -0.391908 -0.315299
0.948683 -0.316228 0.891798 -0.510201
0.316228 0.316228 0.186559 0.446548
0.948683 -0.948683 0.660383 -0.628364
-0.948683 -0.948683 -0.934608 -0.767015
0.316228 0.316228 0.178458 0.100196
0.316228 -0.316228 0.603631 -0.083901
-0.948683 -0.316228 -1.091543 -0.461037
0.948683 0.316228 1.322881 0.481591
0.948683 0.948683 0.951349 0.887939
-0.316228 0.316228 -0.586680 -0.230503
-0.948683 -0.948683 -0.789062 -1.182694
-0.316228 0.316228 -0.338080 0.145028
-0.948683 -0.948683 -0.788039 -0.963234
0.316228 0.316228 0.535662 0.378812
0.316228 0.316228 0.382182 0.397728
0.948683 -0.316228 0.908670 -0.090242
-0.316228 -0.316228 -0.022535 -0.327450
0.316228 -0.316228 0.316949 -0.279217
0.316228 0.316228 0.206497 0.877683
0.948683 0.316228 1.276765 0.062277
0.316228 0.316228 0.595143 0.496454
-0.948683 -0.316228 -0.718008 -0.613656
0.316228 0.948683 0.538412 0.780503
-0.316228 -0.316228 -0.281798 -0.151453
-0.948683 -0.948683 -0.628866 -0.838020
0.316228 0.316228 0.104866 0.466874
0.316228 -0.316228 0.467229 -0.213702
-0.948683 -0.948683 -1.056953 -0.856256
-0.316228 -0.948683 -0.662709 -1.168688
-0.316228 0.316228 -0.222878 0.232105
-0.948683 -0.948683 -1.096002 -1.311509
-0.948683 -0.316228 -1.065876 -0.493422
0.948683 -0.948683 1.127907 -0.857523
0.316228 0.948683 0.166462 0.750394
0.316228 0.948683 0.471323 1.253040
-0.948683 0.948683 -0.992214 1.001267
0.316228 0.948683 0.066643 0.907471
0.316228 0.316228 0.088044 0.291322
0.316228 0.316228 0.059360 0.376030
-0.316228 0.948683 -0.328514 0.649010
0.948683 0.316228 1.061794 0.274306
0.316228 -0.316228 0.322944 -0.446261
0.316228 0.948683 -0.085329 0.999863
0.948683 0.316228 1.206343 0.158618
0.316228 0.316228 0.302299 0.156044
0.948683 -0.316228 0.786898 -0.540032
0.316228 0.316228 0.130025 0.266212
0.948683 -0.948683 1.097588 -1.034229
-0.948683 -0.316228 -1.184334 -0.252871
-0.316228 -0.316228 -0.788632 -0.196088
0.316228 0.316228 -0.111325 -0.013189
0.316228 0.948683 0.466469 1.153348
0.316228 0.948683 0.116127 0.919219
-0.316228 -0.316228 -0.011604 -0.140301
-0.316228 0.316228 -0.431610 0.448493
0.316228 0.948683 0.346172 1.047021
-0.316228 0.316228 -0.639483 0.550936
-0.316228 0.316228 -0.042051 0.484463
-0.316228 -0.948683 -0.493970 -1.061428
-0.948683 0.948683 -0.925541 1.006360
0.948683 -0.948683 0.875736 -1.047472
0.316228 0.948683 0.690899 0.842197
-0.316228 -0.316228 -0.210262 -0.175714
-0.948683 -0.316228 -0.942526 -0.181119
0.316228 0.948683 0.284957 1.267356
-0.948683 -0.948683 -1.137843 -0.884498
0.948683 -0.316228 0.924835 -0.408177
0.316228 0.316228 0.413922 0.400496
0.948683 -0.948683 1.198123 -0.949081
-0.948683 -0.948683 -0.922028 -0.881122
0.948683 0.948683 0.933637 1.092930
-0.316228 -0.316228 -0.489562 -0.791371
-0.948683 -0.316228 -0.953740 -0.176938
-0.948683 -0.948683 -0.724493 -0.973249
-0.948683 0.948683 -1.008528 0.963319
0.948683 -0.948683 0.953867 -1.095950
-0.316228 -0.316228 -0.149260 -0.610809
0.948683 0.948683 0.830617 1.034428
0.316228 0.316228 0.610920 0.415040
0.948683 0.948683 0.723280 1.001005
-0.948683 0.948683 -1.237718 1.028667
0.316228 0.948683 0.054525 1.057559
-0.948683 -0.948683 -0.928656 -0.765788
-0.316228 -0.316228 -0.364108 -0.269821
